3.185000000000000053e-01 9.999999999890132329e-01
3.195000000000000062e-01 9.999999999872971612e-01
3.205000000000000071e-01 9.999999999851630905e-01
3.215000000000000080e-01 9.999999999824656927e-01
3.225000000000000089e-01 9.999999999789921379e-01
3.235000000000000098e-01 9.999999999744153545e-01
3.245000000000000107e-01 9.999999999682104290e-01
3.255000000000000115e-01 9.999999999594901823e-01
3.265000000000000124e-01 9.999999999466256950e-01
3.275000000000000133e-01 9.999999999262988437e-01
3.285000000000000142e-01 9.999999998905808596e-01
3.295000000000000151e-01 9.999999998138415780e-01
3.305000000000000160e-01 9.999999995313294532e-01
3.315000000000000169e-01 9.999990882715880103e-01
3.325000000000000178e-01 4.251695986242397893e-10
3.335000000000000187e-01 3.203658723601781130e-10
3.345000000000000195e-01 2.559453264538413628e-10
3.355000000000000204e-01 2.331185837898284785e-10
3.365000000000000213e-01 2.334140907601816138e-10
3.375000000000000222e-01 2.540737554930612805e-10
3.385000000000000231e-01 3.040398722867149090e-10
3.395000000000000240e-01 4.184695475257546860e-10
3.405000000000000249e-01 7.815605887342522382e-10
3.415000000000000258e-01 5.592691623625413166e-01
3.425000000000000266e-01 9.999999992904569091e-01
3.435000000000000275e-01 9.999999996561882432e-01
3.444999999999999729e-01 9.999999997759622117e-01
3.454999999999999738e-01 9.999999998344417662e-01
3.464999999999999747e-01 9.999999998685561442e-01
3.474999999999999756e-01 9.999999998905666487e-01
3.484999999999999765e-01 9.999999999056992106e-01
3.494999999999999774e-01 9.999999999165575248e-01
3.504999999999999782e-01 9.999999999245687832e-01
3.514999999999999791e-01 9.999999999305813070e-01
3.524999999999999800e-01 9.999999999351240065e-01
3.534999999999999809e-01 9.999999999385422722e-01
3.544999999999999818e-01 9.999999999410659202e-01
3.554999999999999827e-01 9.999999999428492714e-01
3.564999999999999836e-01 9.999999999439956877e-01
3.574999999999999845e-01 9.999999999445716714e-01
3.584999999999999853e-01 9.999999999446140819e-01
3.594999999999999862e-01 9.999999999441350207e-01
3.604999999999999871e-01 9.999999999431243847e-01
3.614999999999999880e-01 9.999999999415476459e-01
3.624999999999999889e-01 9.999999999393450745e-01
3.634999999999999898e-01 9.999999999364233005e-01
3.644999999999999907e-01 9.999999999326456557e-01
3.654999999999999916e-01 9.999999999278168517e-01
3.664999999999999925e-01 9.999999999216513391e-01
3.674999999999999933e-01 9.999999999137312301e-01
3.684999999999999942e-01 9.999999999034164810e-01
3.694999999999999951e-01 9.999999998896950126e-01
3.704999999999999960e-01 9.999999998708708482e-01
3.714999999999999969e-01 9.999999998438769966e-01
3.724999999999999978e-01 9.999999998025779213e-01
3.734999999999999987e-01 9.999999997326081136e-01
3.744999999999999996e-01 9.999999995908639416e-01
3.755000000000000004e-01 9.999999991616870254e-01
3.765000000000000013e-01 5.802107337937477682e-01
3.775000000000000022e-01 8.911268116859033376e-10
3.785000000000000031e-01 4.622854382527517866e-10
3.795000000000000040e-01 3.213937893407023020e-10
3.805000000000000049e-01 2.526297685280012817e-10
3.815000000000000058e-01 2.129197749939603982e-10
3.825000000000000067e-01 1.879625195521916070e-10
3.835000000000000075e-01 1.716752712336035977e-10
3.845000000000000084e-01 1.610943069058919149e-10
3.855000000000000093e-01 1.546164746891489822e-10
3.865000000000000102e-01 1.514071718888524581e-10
3.875000000000000111e-01 1.510256952790245615e-10
3.885000000000000120e-01 1.533553081534238897e-10
3.895000000000000129e-01 1.585230804654417674e-10
3.905000000000000138e-01 1.669428656848299509e-10
3.915000000000000147e-01 1.794055895084924897e-10
3.925000000000000155e-01 1.972771683149863282e-10
3.935000000000000164e-01 2.229627266932121030e-10
3.945000000000000173e-01 2.608465644623610205e-10
3.955000000000000182e-01 3.198579660767605479e-10
3.965000000000000191e-01 4.208238435176752465e-10
3.975000000000000200e-01 6.266234260533953910e-10
3.985000000000000209e-01 1.250675246750228026e-09
3.995000000000000218e-01 6.885386258106194202e-01
4.005000000000000226e-01 9.999999987276003699e-01
4.015000000000000235e-01 9.999999993540373833e-01
